x,y,variance,acquisition
12.0,38.0,823.8284858449324,5.563554011990562,821.8867063135774
12.0,40.0,819.7477095478596,5.559645559174114,818.2917588287266
12.0,42.0,814.2729787983019,6.023218867567199,813.4957789482944
12.0,46.0,799.5895963468666,9.244702450893447,800.3277715294165
12.0,48.0,790.6377607968587,11.997178315551313,791.986395962491
12.0,50.0,780.8123106014128,15.149849389347462,782.531028300867
12.0,52.0,770.2888614093258,18.188278535590065,772.0511019884962
12.0,54.0,759.265497789924,20.487397942722637,760.6848868459672
12.0,56.0,747.9623381366251,21.45784572579052,748.6254390664586
12.0,58.0,736.6190181917873,20.781306359126237,736.1222111386752
12.0,60.0,725.489987643717,18.7459582308941,723.4778556720257
12.0,62.0,714.837730847304,16.66776704559703,711.0401566753201
12.0,64.0,704.9242336559367,17.346143231688654,699.1894313358632
12.0,66.0,696.0012042773452,25.46320445701186,688.3221310084634
12.0,68.0,688.2996999402557,47.808401100465694,678.831700292884
12.0,70.0,682.0198997489987,93.20819184605502,671.0880007730436
12.0,72.0,677.3217891314391,172.07221775975046,665.4167510921613
12.0,74.0,674.3174801287056,295.53228782439874,662.0804658830052
12.0,76.0,673.0657876590437,474.2371816449714,661.2622903430281
12.0,78.0,673.5695235617194,716.9549150255975,663.0539320746313
12.0,80.0,675.7757711535339,1029.201207996844,667.4486031191361
12.0,82.0,679.5791801695688,1412.1380291788635,674.3395262181241
12.0,84.0,684.8280942534401,1861.9582948620728,683.5241589826616
12.0,86.0,691.3331098634778,2369.8945228666653,694.7138796140734
12.0,88.0,698.8774844512839,2922.876525772041,707.5484902882289
14.0,0.0,628.3814883774636,1040.700014479455,625.9873084102351
14.0,2.0,642.3226941087975,826.1477144615606,643.8180256220006
14.0,4.0,657.6232808317795,643.9772465353286,662.3652071494653
14.0,6.0,673.8737694060128,491.8201612964433,681.1682005485609
14.0,8.0,690.6562114220209,366.88065293107627,699.7801998299594
14.0,10.0,707.5605762861978,266.1737238472083,717.7886771468761
14.0,12.0,724.1994857185194,186.7149198511798,734.8324819405416
14.0,14.0,740.2205157989246,125.64093390783589,750.6145474537716
14.0,16.0,755.3155026704409,80.25866768860392,764.909507784948
14.0,18.0,769.2265390537368,48.039024810875944,777.5659411823875
14.0,20.0,781.7486136489914,26.584893005211793,788.5033835669045
14.0,22.0,792.7291022764421,13.606167076632044,797.7046656770043
14.0,24.0,802.064547274798,6.927200835323053,805.2044848132771
14.0,28.0,815.5990575615454,4.66916611546905,815.4126092544624
14.0,30.0,819.7831959993232,5.900870664117992,818.3189449400776
14.0,32.0,822.2781388679014,7.219867346013658,819.8914274213133
14.0,34.0,823.1309638237066,8.055459716177065,820.2105885729638
14.0,36.0,822.4006616654609,8.247926446328846,819.3334694686449
14.0,38.0,820.1550941856043,7.964162971161267,817.2908681963314
14.0,40.0,816.4698204782766,7.576247326458154,814.0890169018321
14.0,42.0,811.4287012023635,7.527210393327022,809.7154635039168
14.0,44.0,805.1259879591057,8.207072128923082,804.1485504564877
14.0,46.0,797.6694367311679,9.855081658450977,797.3695529602488
14.0,48.0,789.1838653328023,12.495837644310392,789.3762894849923
14.0,50.0,779.8145154866305,15.91256736583349,780.1968689325286
14.0,52.0,769.7295853989739,19.6630441344731,769.9022034142423
14.0,54.0,759.1213675779541,23.151222944096634,758.6159962339977
14.0,56.0,748.2055523954928,25.77551118656936,746.5211045115118
14.0,58.0,737.2184287029037,27.175362055442058,733.8614592758604
14.0,60.0,726.4119128370048,27.585268720910317,720.9390795345703
14.0,62.0,716.0465482135978,28.277217155769055,708.1061118750915
14.0,64.0,706.3828201189065,32.03359401873192,695.7522314420803
14.0,66.0,697.6713058302945,43.553105504273276,684.2881209282982
14.0,68.0,690.1423128454671,69.66676313175456,674.1260708765424
